42,2021-06-11 02:43:30,03F2535N,2021-06-11 03:08:34,03F2194N,43.100,Y,2021-06-11 02:43:30+03F2535N; 2021-06-11 02:49:57+03F2447N; 2021-06-11 02:52:24+03F2415N; 2021-06-11 02:58:13+03F2336N; 2021-06-11 03:00:32+03F2306N; 2021-06-11 03:04:00+03F2260N; 2021-06-11 03:06:05+03F2231N; 2021-06-11 03:08:34+03F2194N
31,2021-06-11 02:02:41,03F0394S,2021-06-11 02:05:45,03F0447S,10.600,Y,2021-06-11 02:02:41+03F0394S; 2021-06-11 02:05:45+03F0447S
31,2021-06-11 02:09:52,03F0525S,2021-06-11 03:05:39,03F1395S,93.700,Y,2021-06-11 02:09:52+03F0525S; 2021-06-11 02:11:40+03F0559S; 2021-06-11 02:16:20+03F0648S; 2021-06-11 02:19:02+03F0698S; 2021-06-11 02:23:36+03F0783S; 2021-06-11 02:26:58+03F0846S; 2021-06-11 02:33:07+03F0961S; 2021-06-11 02:43:34+03F0996S; 2021-06-11 02:44:57+03F1022S; 2021-06-11 02:46:31+03F1051S; 2021-06-11 02:50:47+03F1128S; 2021-06-11 02:52:31+03F1161S; 2021-06-11 02:55:32+03F1215S; 2021-06-11 02:57:54+03F1257S; 2021-06-11 03:02:04+03F1332S; 2021-06-11 03:05:39+03F1395S
32,2021-06-11 02:39:06,03A0015S,2021-06-11 02:54:44,01F0005N,26.500,Y,2021-06-11 02:39:06+03A0015S; 2021-06-11 02:40:48+03A0041S; 2021-06-11 02:42:41+03F0201N; 2021-06-11 02:45:41+03F0150N; 2021-06-11 02:46:17+03F0140N; 2021-06-11 02:47:48+03F0116N; 2021-06-11 02:49:14+01F0099N; 2021-06-11 02:51:25+01F0061N; 2021-06-11 02:53:17+01F0029N; 2021-06-11 02:54:01+01F0017N; 2021-06-11 02:54:44+01F0005N
42,2021-06-11 02:16:16,01F0880N,2021-06-11 02:31:02,01F0633N,28.600,Y,2021-06-11 02:16:16+01F0880N; 2021-06-11 02:24:08+01F0750N; 2021-06-11 02:27:05+01F0699N; 2021-06-11 02:28:13+01F0681N; 2021-06-11 02:29:13+01F0664N; 2021-06-11 02:31:02+01F0633N
32,2021-06-11 02:02:54,03F0846N,2021-06-11 02:12:48,03F0698N,22.000,Y,2021-06-11 02:02:54+03F0846N; 2021-06-11 02:07:07+03F0783N; 2021-06-11 02:12:48+03F0698N
32,2021-06-11 02:43:07,01F3286N,2021-06-11 02:43:07,01F3286N,3.300,Y,2021-06-11 02:43:07+01F3286N
41,2021-06-11 02:27:43,01F3227S,2021-06-11 02:27:43,01F3227S,7.800,Y,2021-06-11 02:27:43+01F3227S
31,2021-06-11 02:33:20,01F0557N,2021-06-11 02:48:56,01H0271N,30.900,Y,2021-06-11 02:33:20+01F0557N; 2021-06-11 02:34:36+01F0532N; 2021-06-11 02:35:48+01F0511N; 2021-06-11 02:38:21+01F0467N; 2021-06-11 02:41:12+01F0413N; 2021-06-11 02:43:06+01F0376N; 2021-06-11 02:45:06+01F0339N; 2021-06-11 02:48:56+01H0271N
31,2021-06-11 02:43:49,01F2827S,2021-06-11 02:43:49,01F2827S,15.500,Y,2021-06-11 02:43:49+01F2827S
42,2021-06-11 02:51:29,01F3185N,2021-06-11 03:43:30,01F2514N,69.300,Y,2021-06-11 02:51:29+01F3185N; 2021-06-11 02:56:34+01F3126N; 2021-06-11 02:59:58+01F3083N; 2021-06-11 03:05:01+01F3019N; 2021-06-11 03:12:19+01F2930N; 2021-06-11 03:17:21+01F2866N; 2021-06-11 03:20:11+01F2827N; 2021-06-11 03:28:37+01F2714N; 2021-06-11 03:31:39+01F2674N; 2021-06-11 03:36:56+01F2603N; 2021-06-11 03:43:30+01F2514N
31,2021-06-11 02:35:01,01F0376N,2021-06-11 02:37:11,01F0339N,8.400,Y,2021-06-11 02:35:01+01F0376N; 2021-06-11 02:37:11+01F0339N
